date,Weekday,GrafMoltkeStrEast,GrafMoltkeStrWest,HastedterBrStr,LangemarckStrEast,LangemarckStrWest,Osterdeich,RadwegKleineWeser,SchwachhauserRing,WachmannStrAusSouth,WachmannStrEinNorth,WilhelmKaisenBrEast,WilhelmKaisenBrWest,Total,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Holiday,Vacation
2020-11-17,1,1163.0,1216.0,2767.0,2028.0,1805.0,4005.0,3341.0,1889.0,3058.0,2377.0,6915.0,3633.0,34197.0,10.7,8.2,12.3,0.5,0.0,219.0,19.1,42.5,1020.4,0,,
2020-11-18,2,1293.0,1427.0,3532.0,2371.0,2114.0,4541.0,4248.0,2446.0,3546.0,2902.0,7933.0,4070.0,40423.0,11.6,9.9,14.1,0.4,0.0,197.0,18.4,49.3,1019.6,181,,
2020-11-19,3,1176.0,1234.0,2811.0,2076.0,1842.0,4271.0,3352.0,1908.0,3231.0,2508.0,7112.0,3709.0,35230.0,8.2,2.4,13.7,0.7,0.0,258.0,26.3,59.8,1017.1,36,,
2020-11-20,4,1169.0,1227.0,2779.0,1954.0,1807.0,3904.0,3361.0,1791.0,2991.0,2304.0,7013.0,3470.0,33770.0,4.0,0.3,8.3,0.1,0.0,246.0,13.7,34.6,1031.1,221,,
2020-11-21,5,683.0,770.0,1230.0,1102.0,875.0,1947.0,1568.0,1084.0,1511.0,1092.0,3603.0,1669.0,17134.0,5.9,0.7,8.9,0.5,0.0,206.0,22.0,42.5,1026.1,0,,
2020-11-22,6,677.0,668.0,1596.0,843.0,764.0,2084.0,1743.0,1553.0,1036.0,824.0,2986.0,1408.0,16182.0,7.7,2.7,11.7,0.4,0.0,239.0,21.6,47.5,1021.9,207,,
2020-11-23,0,1164.0,1330.0,3243.0,2247.0,2020.0,4301.0,3930.0,2189.0,3539.0,2772.0,7560.0,3651.0,37946.0,5.4,1.8,9.7,0.0,0.0,233.0,15.5,38.2,1025.4,419,,
2020-11-24,1,1291.0,1398.0,3236.0,2271.0,1989.0,4215.0,3776.0,2264.0,3485.0,2842.0,7532.0,3577.0,37876.0,5.4,1.0,9.2,0.0,0.0,186.0,13.0,31.3,1022.3,45,,
2020-11-25,2,1309.0,1413.0,3316.0,2312.0,2108.0,4298.0,3824.0,2339.0,3529.0,2890.0,7883.0,3587.0,38808.0,4.1,0.6,8.4,0.0,0.0,157.0,9.4,22.3,1017.2,366,,
2020-11-26,3,1120.0,1185.0,2661.0,2005.0,1766.0,3835.0,3306.0,1851.0,3175.0,2467.0,7132.0,3382.0,33885.0,8.1,6.0,10.1,0.8,0.0,231.0,9.0,25.9,1019.4,1,,
2020-11-27,4,1321.0,1378.0,3087.0,2303.0,1904.0,4240.0,3513.0,2061.0,3370.0,2596.0,7532.0,3734.0,37039.0,7.4,5.8,8.7,0.0,0.0,98.0,7.9,24.8,1021.1,0,,
2020-11-28,5,829.0,906.0,1692.0,1376.0,1049.0,2345.0,1778.0,1421.0,1946.0,1452.0,4156.0,2106.0,21056.0,4.7,0.7,7.3,0.0,0.0,102.0,14.8,31.3,1024.1,0,,
2020-11-29,6,620.0,624.0,1437.0,756.0,666.0,1957.0,1447.0,1293.0,1001.0,734.0,2919.0,1179.0,14633.0,1.8,-3.7,5.2,0.0,0.0,58.0,5.8,13.0,1027.7,43,,
2020-11-30,0,1157.0,1236.0,2768.0,2098.0,1922.0,3626.0,3273.0,1837.0,3251.0,2542.0,6991.0,3406.0,34107.0,1.6,-0.3,3.9,5.8,0.0,175.0,11.9,33.5,1021.0,14,,
2020-12-01,1,632.0,582.0,763.0,713.0,685.0,1557.0,1024.0,857.0,1033.0,671.0,2765.0,1194.0,12476.0,5.0,3.9,6.4,0.3,0.0,98.0,11.2,24.1,1014.5,0,,
2020-12-02,2,1137.0,1239.0,1737.0,1740.0,1600.0,3280.0,2692.0,1272.0,2737.0,2292.0,6208.0,3376.0,29310.0,3.3,1.6,4.1,0.0,0.0,111.0,10.8,22.3,1017.3,0,,
2020-12-03,3,1220.0,1317.0,2016.0,1945.0,1738.0,3601.0,3083.0,1511.0,2974.0,2342.0,6502.0,3439.0,31688.0,3.1,1.6,4.5,0.2,0.0,145.0,17.3,40.0,1000.0,2,,
2020-12-04,4,926.0,1019.0,4412.0,1168.0,1023.0,3186.0,3775.0,2686.0,1347.0,1057.0,3981.0,1561.0,26141.0,3.3,1.2,6.2,0.3,0.0,122.0,21.6,48.2,989.3,93,,
2020-12-05,5,1090.0,1091.0,2619.0,1801.0,1754.0,3311.0,3107.0,1648.0,2825.0,2345.0,6076.0,3378.0,31045.0,2.6,0.4,6.2,1.3,0.0,126.0,10.1,26.6,998.0,121,,
2020-12-06,6,1557.0,1835.0,5333.0,3082.0,2797.0,6026.0,6045.0,3084.0,3981.0,3208.0,9925.0,5094.0,51967.0,3.4,1.4,4.8,1.7,0.0,61.0,8.3,22.7,1000.8,0,,
2020-12-07,0,953.0,1068.0,3860.0,1813.0,1604.0,3987.0,4041.0,3154.0,1838.0,1341.0,5482.0,2478.0,31619.0,4.0,2.1,5.2,0.7,0.0,153.0,12.6,38.9,997.9,0,,
2020-12-08,1,1389.0,1580.0,6147.0,2930.0,2557.0,5749.0,7148.0,2735.0,3494.0,3119.0,8803.0,4737.0,50388.0,3.5,1.0,5.8,0.0,0.0,90.0,8.6,22.3,1005.5,99,,
2020-12-09,2,1165.0,1236.0,3098.0,2137.0,1860.0,3870.0,2987.0,2032.0,2493.0,1849.0,6021.0,3450.0,32198.0,3.0,1.7,4.2,0.0,0.0,135.0,9.4,24.1,1009.7,0,,
2020-12-10,3,1237.0,1340.0,2880.0,2316.0,1990.0,3926.0,3422.0,1839.0,3305.0,2445.0,7217.0,4079.0,35996.0,2.6,1.7,3.7,0.5,0.0,126.0,7.6,22.3,1007.6,0,,
2020-12-11,4,1253.0,1349.0,3015.0,2064.0,1662.0,4136.0,3499.0,2040.0,3339.0,2698.0,7103.0,3350.0,35508.0,3.1,2.0,4.1,0.0,0.0,121.0,17.6,38.9,998.2,0,,
2020-12-12,5,834.0,944.0,1476.0,1281.0,1051.0,2231.0,1804.0,1282.0,1838.0,1319.0,4241.0,2191.0,20492.0,3.7,2.7,4.9,0.6,0.0,110.0,14.0,31.0,998.5,0,,
2020-12-13,6,523.0,573.0,976.0,678.0,652.0,1662.0,1243.0,1120.0,933.0,666.0,2611.0,1194.0,12831.0,5.2,4.2,6.6,0.6,0.0,134.0,8.6,25.9,1008.7,0,,
2020-12-14,0,1133.0,1355.0,2625.0,2165.0,1828.0,3783.0,3338.0,1710.0,3463.0,2714.0,7431.0,3896.0,35441.0,7.4,5.5,9.5,2.3,0.0,153.0,15.5,38.9,1008.0,0,,
2020-12-15,1,1205.0,1332.0,2555.0,1958.0,1679.0,3720.0,3241.0,1702.0,3063.0,2384.0,7142.0,3753.0,33734.0,8.1,6.6,9.1,2.2,0.0,169.0,9.0,26.6,1009.7,0,,
2020-12-16,2,1146.0,1192.0,2524.0,1748.0,1539.0,3520.0,3298.0,2004.0,2704.0,2211.0,6417.0,3177.0,31480.0,7.4,4.2,8.8,0.0,0.0,145.0,11.2,29.2,1016.8,59,,
2020-12-17,3,969.0,1097.0,2085.0,1466.0,1346.0,3141.0,2671.0,1667.0,2494.0,2022.0,5752.0,2808.0,27518.0,8.3,4.5,10.2,1.1,0.0,184.0,15.8,35.6,1016.5,4,,
2020-12-18,4,1077.0,1190.0,2625.0,1668.0,1548.0,3511.0,3278.0,2140.0,2752.0,2192.0,6223.0,3138.0,31342.0,5.7,3.1,9.9,0.0,0.0,169.0,13.0,32.8,1020.0,396,,
2020-12-19,5,843.0,898.0,1969.0,1080.0,1024.0,2569.0,2096.0,1849.0,1439.0,1132.0,3694.0,1713.0,20306.0,6.3,2.5,10.0,0.0,0.0,140.0,13.0,27.7,1014.8,343,,
2020-12-20,6,617.0,660.0,1411.0,673.0,626.0,1862.0,1561.0,1316.0,1059.0,765.0,2758.0,1231.0,14539.0,7.6,4.9,9.8,0.2,0.0,155.0,11.5,22.7,1017.0,26,,
2020-12-21,0,904.0,1017.0,2020.0,1411.0,1335.0,2834.0,2493.0,1598.0,2311.0,1860.0,5260.0,2608.0,25651.0,6.4,3.3,8.4,10.1,0.0,165.0,16.2,37.1,1015.5,157,,
2020-12-22,1,866.0,999.0,1693.0,1222.0,1062.0,2421.0,2158.0,1278.0,2080.0,1635.0,4709.0,2424.0,22547.0,9.8,5.2,12.8,1.2,0.0,237.0,19.8,55.4,1008.6,7,,
2020-12-23,2,681.0,729.0,1134.0,926.0,784.0,1687.0,1430.0,938.0,1420.0,1171.0,3364.0,1783.0,16047.0,6.4,1.7,10.7,21.7,0.0,118.0,7.6,24.1,1009.1,0,,Weihnachtsferien
2020-12-24,3,517.0,583.0,794.0,502.0,470.0,1121.0,950.0,885.0,821.0,652.0,1953.0,1009.0,10257.0,4.5,1.8,6.5,1.0,0.0,334.0,15.5,40.0,1008.3,36,,Weihnachtsferien
2020-12-25,4,398.0,419.0,1298.0,436.0,422.0,1355.0,983.0,1017.0,607.0,431.0,1697.0,766.0,9829.0,0.2,-3.8,3.9,0.0,0.0,288.0,8.6,31.3,1021.1,414,1. Weihnachtsfeiertag,Weihnachtsferien
2020-12-26,5,380.0,394.0,891.0,404.0,395.0,945.0,889.0,811.0,589.0,430.0,1606.0,679.0,8413.0,2.6,-2.1,4.5,0.0,0.0,216.0,19.1,56.2,1016.2,1,2. Weihnachtsfeiertag,Weihnachtsferien
2020-12-27,6,264.0,266.0,445.0,255.0,287.0,620.0,447.0,423.0,445.0,340.0,1217.0,552.0,5561.0,4.3,3.3,5.8,2.4,0.0,176.0,36.0,73.4,986.9,0,,Weihnachtsferien
2020-12-28,0,648.0,748.0,1672.0,961.0,869.0,2161.0,1900.0,1424.0,1448.0,1181.0,3529.0,1672.0,18213.0,4.1,2.2,6.1,1.7,0.0,141.0,13.0,32.8,979.2,71,,Weihnachtsferien
2020-12-29,1,662.0,696.0,1511.0,824.0,804.0,1937.0,1701.0,1244.0,1454.0,1125.0,3425.0,1664.0,17047.0,3.0,1.1,4.7,5.6,0.0,193.0,12.6,31.0,985.6,18,,Weihnachtsferien
2020-12-30,2,684.0,788.0,1499.0,1004.0,923.0,1984.0,1728.0,1185.0,1551.0,1212.0,3581.0,1847.0,17986.0,3.8,2.4,4.7,0.0,0.0,216.0,20.5,39.6,998.0,0,,Weihnachtsferien
2020-12-31,3,636.0,649.0,1118.0,687.0,645.0,1589.0,1284.0,1169.0,987.0,798.0,2676.0,1198.0,13436.0,2.7,0.5,3.6,0.1,0.0,204.0,11.2,24.1,1002.6,0,,Weihnachtsferien
2021-01-01,4,416.0,423.0,1078.0,460.0,476.0,1464.0,1089.0,1006.0,641.0,514.0,2175.0,861.0,10603.0,2.5,0.4,4.8,0.0,0.0,218.0,9.4,22.3,1006.5,78,Neujahr,Weihnachtsferien
2021-01-02,5,297.0,296.0,840.0,586.0,561.0,1735.0,306.0,601.0,747.0,564.0,2168.0,1083.0,9784.0,3.7,2.7,4.5,0.0,0.0,202.0,9.4,24.1,1013.0,0,,Weihnachtsferien
2021-01-03,6,1149.0,1267.0,3242.0,2008.0,1752.0,4247.0,2079.0,2190.0,3034.0,2460.0,6828.0,3382.0,33638.0,3.2,2.6,3.8,0.7,0.0,47.0,17.6,50.8,1017.0,7,,Weihnachtsferien
2021-01-04,0,1158.0,1332.0,3069.0,1727.0,1752.0,3538.0,2928.0,2180.0,2927.0,2721.0,6305.0,2944.0,32581.0,2.8,1.7,4.3,2.5,0.0,39.0,21.6,43.9,1018.5,0,,Weihnachtsferien
2021-01-05,1,1352.0,754.0,2086.0,1050.0,990.0,2425.0,2407.0,1647.0,1301.0,1069.0,3872.0,1679.0,20632.0,2.8,1.9,3.6,0.4,0.0,48.0,15.8,35.3,1018.5,0,,Weihnachtsferien
2021-01-06,2,1352.0,1911.0,6364.0,3002.0,2833.0,6471.0,5959.0,3338.0,4422.0,3575.0,10398.0,5330.0,54955.0,1.3,0.2,2.5,3.7,0.0,338.0,13.7,29.5,1014.7,0,,Weihnachtsferien
2021-01-07,3,1263.0,1474.0,3499.0,2097.0,2205.0,4313.0,3559.0,2055.0,3282.0,2670.0,7953.0,4269.0,38639.0,0.7,0.2,1.5,4.7,10.0,250.0,10.8,24.1,1010.0,0,,Weihnachtsferien
2021-01-08,4,487.0,1474.0,1302.0,872.0,841.0,1858.0,1461.0,839.0,1052.0,729.0,2765.0,1401.0,15081.0,1.2,0.4,2.2,0.1,0.0,325.0,11.2,25.9,1013.7,0,,Weihnachtsferien
2021-01-09,5,1541.0,1474.0,4786.0,2972.0,2675.0,5506.0,5419.0,2891.0,4026.0,3021.0,9202.0,5152.0,48665.0,0.8,-0.6,2.3,0.0,0.0,304.0,7.6,24.1,1022.0,56,,
2021-01-10,6,1481.0,1566.0,4274.0,2662.0,2325.0,6061.0,3889.0,2350.0,3650.0,3021.0,9158.0,4711.0,45148.0,2.1,-0.3,4.6,0.6,0.0,212.0,14.4,33.5,1022.0,188,,
2021-01-11,0,1470.0,1499.0,3802.0,2679.0,2400.0,4951.0,4109.0,2350.0,3977.0,3471.0,8688.0,4568.0,43964.0,3.3,2.2,5.4,6.1,0.0,222.0,26.6,52.6,1013.4,0,,
2021-01-12,1,1048.0,1069.0,2205.0,1726.0,1535.0,3210.0,2582.0,1381.0,2621.0,2020.0,6215.0,3028.0,28640.0,4.2,1.1,6.3,2.4,0.0,269.0,22.3,53.6,1004.3,218,,
2021-01-13,2,794.0,888.0,1862.0,1246.0,1102.0,3213.0,2500.0,1429.0,2148.0,1790.0,5269.0,2676.0,24917.0,2.4,0.3,5.6,2.3,0.0,270.0,29.2,69.1,1009.0,149,,
2021-01-14,3,948.0,1095.0,2063.0,1457.0,1289.0,3523.0,2529.0,1659.0,2423.0,1935.0,5688.0,2830.0,27439.0,1.1,-0.2,2.1,0.0,0.0,359.0,15.5,38.9,1019.5,0,,
2021-01-15,4,931.0,1073.0,2044.0,1400.0,1297.0,3247.0,2349.0,1569.0,2229.0,1801.0,5573.0,2742.0,26255.0,0.0,-1.7,0.9,0.0,0.0,359.0,11.5,27.0,1026.8,57,,
2021-01-16,5,620.0,679.0,1346.0,864.0,729.0,1886.0,1417.0,1263.0,1052.0,797.0,3031.0,1428.0,15112.0,-0.7,-2.4,1.1,0.0,0.0,170.0,8.3,18.4,1023.7,3,,
2021-01-17,6,504.0,495.0,907.0,543.0,484.0,1408.0,1047.0,917.0,654.0,525.0,2221.0,959.0,10664.0,-0.2,-0.9,1.4,0.4,0.0,145.0,10.1,22.3,1017.9,0,,
2021-01-18,0,866.0,969.0,2155.0,1319.0,1257.0,3233.0,2511.0,1436.0,2285.0,1812.0,5422.0,2674.0,25939.0,3.9,1.3,5.3,5.1,0.0,237.0,18.4,42.5,1017.4,0,,
2021-01-19,1,763.0,829.0,1799.0,1121.0,1037.0,2635.0,2124.0,1155.0,1695.0,1369.0,4669.0,2229.0,21425.0,6.3,4.1,9.5,9.4,0.0,218.0,22.3,58.7,1004.5,0,,
2021-01-20,2,1003.0,1188.0,2642.0,1612.0,1453.0,3724.0,3113.0,1899.0,2566.0,2102.0,6263.0,2959.0,30524.0,8.4,6.4,11.2,0.0,0.0,204.0,27.0,50.8,997.0,92,,
2021-01-21,3,1010.0,1117.0,2267.0,1507.0,1347.0,3359.0,2884.0,1738.0,2320.0,1932.0,5994.0,2803.0,28278.0,7.6,5.4,11.0,7.6,0.0,188.0,29.5,98.3,988.9,224,,
2021-01-22,4,1061.0,1153.0,2550.0,1584.0,1349.0,3559.0,2840.0,1742.0,2450.0,1999.0,5985.0,2824.0,29096.0,4.5,0.5,9.2,0.0,0.0,214.0,22.7,62.3,989.4,124,,
2021-01-23,5,682.0,799.0,1536.0,904.0,802.0,2240.0,1683.0,1468.0,1222.0,953.0,3360.0,1595.0,17244.0,1.9,-0.8,5.3,0.2,0.0,170.0,10.4,30.2,995.1,64,,
2021-01-24,6,569.0,570.0,1406.0,629.0,566.0,2090.0,1298.0,1319.0,878.0,676.0,2695.0,1150.0,13846.0,0.7,-2.6,4.6,0.0,0.0,283.0,7.2,27.0,996.3,90,,
2021-01-25,0,1002.0,1140.0,2608.0,1519.0,1422.0,3808.0,2918.0,1842.0,2559.0,2091.0,5988.0,2807.0,29704.0,0.2,-4.7,4.1,1.0,0.0,233.0,8.6,24.1,1003.1,345,,
2021-01-26,1,1050.0,1179.0,2463.0,1546.0,1394.0,3641.0,2884.0,1924.0,2510.0,2026.0,5944.0,3050.0,29611.0,1.5,-0.4,4.9,1.4,0.0,259.0,9.7,38.2,1012.3,146,,
2021-01-27,2,896.0,1018.0,2167.0,1407.0,1290.0,3365.0,2587.0,1553.0,2348.0,1909.0,5569.0,2813.0,26922.0,2.0,0.4,4.9,0.6,0.0,199.0,13.0,31.3,1010.4,35,,
2021-01-28,3,986.0,1122.0,2478.0,1452.0,1324.0,3742.0,2732.0,1749.0,2549.0,2080.0,5983.0,2797.0,28994.0,1.9,0.0,4.6,0.1,0.0,34.0,12.6,29.5,1004.7,3,,
2021-01-29,4,492.0,533.0,1343.0,850.0,746.0,2024.0,1353.0,817.0,1210.0,1060.0,3377.0,1668.0,15473.0,-0.4,-1.5,0.2,10.0,10.0,94.0,19.4,43.2,995.6,0,,
2021-01-30,5,144.0,104.0,325.0,277.0,239.0,701.0,180.0,351.0,308.0,221.0,986.0,460.0,4296.0,-3.1,-10.5,-0.7,0.0,70.0,44.0,7.2,25.9,1004.3,0,,
2021-01-31,6,163.0,103.0,339.0,216.0,208.0,767.0,111.0,364.0,200.0,155.0,963.0,381.0,3970.0,-7.1,-12.1,-2.4,0.0,50.0,138.0,4.0,18.0,1004.3,374,,
2021-02-01,0,572.0,605.0,1227.0,730.0,655.0,1609.0,1281.0,1152.0,992.0,861.0,2554.0,1193.0,13431.0,-3.5,-8.7,-0.7,0.0,50.0,85.0,10.1,23.4,996.8,0,,Winterferien
2021-02-02,1,382.0,394.0,922.0,622.0,555.0,2019.0,285.0,685.0,867.0,741.0,2457.0,1190.0,11119.0,-0.4,-2.5,0.7,9.7,40.0,132.0,10.4,24.1,1000.9,0,,Winterferien
2021-02-03,2,1274.0,1467.0,3564.0,1974.0,1724.0,4490.0,3107.0,2499.0,3101.0,2495.0,7184.0,3520.0,36399.0,2.4,0.3,6.4,10.1,40.0,88.0,8.6,22.3,996.6,0,,
2021-02-04,3,563.0,607.0,1294.0,700.0,1724.0,1640.0,1279.0,1120.0,947.0,721.0,2655.0,1122.0,14372.0,1.2,0.8,1.7,1.0,20.0,75.0,10.1,20.5,1011.5,0,,
2021-02-05,4,778.0,587.0,1323.0,657.0,672.0,1611.0,1489.0,1119.0,950.0,733.0,2549.0,1102.0,13570.0,1.3,0.3,2.5,0.3,0.0,90.0,18.4,38.2,1015.3,0,,
2021-02-06,5,778.0,1853.0,6214.0,2962.0,2732.0,6195.0,5895.0,3236.0,4222.0,3412.0,9842.0,5086.0,52427.0,-0.5,-2.6,0.3,0.0,0.0,82.0,28.8,63.7,1015.9,0,,
2021-02-07,6,1535.0,1807.0,4394.0,2504.0,2570.0,5299.0,4416.0,2719.0,3963.0,3197.0,9108.0,5063.0,46575.0,-4.8,-6.1,-2.5,1.0,0.0,74.0,37.8,69.1,1008.7,0,,
2021-02-08,0,1155.0,1807.0,3115.0,2202.0,2109.0,3686.0,3312.0,1733.0,2921.0,2425.0,6700.0,3760.0,34925.0,-4.6,-9.4,-2.8,0.2,90.0,79.0,24.5,55.1,1005.0,0,,
2021-02-09,1,1627.0,1807.0,4626.0,2916.0,2814.0,5632.0,5038.0,2989.0,4271.0,2701.0,9664.0,5408.0,49493.0,-4.9,-10.6,-3.3,0.1,110.0,29.0,12.6,33.5,1007.9,94,,
2021-02-10,2,915.0,849.0,2333.0,1753.0,1532.0,3427.0,2403.0,1495.0,2299.0,2701.0,5586.0,3024.0,28317.0,-3.6,-6.4,-2.1,0.0,110.0,17.0,16.9,40.7,1014.4,274,,
2021-02-11,3,1577.0,1609.0,4146.0,2831.0,2416.0,5280.0,4362.0,1495.0,4177.0,3641.0,9201.0,5072.0,45807.0,-5.8,-10.5,-1.2,0.1,70.0,301.0,7.9,24.1,1029.4,282,,
2021-02-12,4,1132.0,1179.0,2535.0,1738.0,1593.0,3857.0,2790.0,1517.0,2902.0,2199.0,6773.0,3325.0,31540.0,-6.4,-12.2,-1.8,0.0,80.0,54.0,11.5,29.5,1037.3,515,,
2021-02-13,5,283.0,299.0,632.0,445.0,446.0,1481.0,141.0,632.0,590.0,449.0,1765.0,827.0,7990.0,-8.6,-15.8,-1.8,0.0,60.0,185.0,4.7,11.2,1042.0,523,,
2021-02-14,6,239.0,256.0,649.0,323.0,308.0,1252.0,180.0,611.0,448.0,329.0,1466.0,587.0,6648.0,-6.3,-12.3,-0.5,0.0,60.0,125.0,12.6,33.5,1039.3,528,,
2021-02-15,0,351.0,352.0,1130.0,662.0,559.0,2123.0,301.0,610.0,1002.0,836.0,2652.0,978.0,11556.0,-0.5,-3.8,2.3,8.6,50.0,149.0,16.9,40.7,1025.1,0,,
2021-02-16,1,548.0,581.0,1381.0,791.0,832.0,2781.0,278.0,741.0,1299.0,1008.0,3428.0,1567.0,15235.0,3.6,2.1,6.0,2.2,20.0,167.0,10.4,29.2,1014.7,0,,
2021-02-17,2,739.0,845.0,1961.0,1139.0,1095.0,3068.0,1750.0,1214.0,2041.0,1641.0,4857.0,2266.0,22616.0,7.3,5.6,9.6,0.2,0.0,224.0,16.9,40.0,1013.5,18,,
2021-02-18,3,975.0,1082.0,2424.0,1531.0,1336.0,3264.0,2567.0,1668.0,2450.0,2027.0,5774.0,2808.0,27906.0,8.2,5.5,10.7,0.8,0.0,162.0,16.9,40.7,1011.4,211,,
2021-02-19,4,972.0,1176.0,2768.0,1467.0,1314.0,3655.0,2618.0,2075.0,2526.0,1968.0,6158.0,2910.0,29607.0,6.8,3.2,10.5,0.0,0.0,211.0,16.9,37.1,1014.7,346,,
2021-02-20,5,880.0,923.0,2897.0,1170.0,990.0,3346.0,2547.0,2010.0,1552.0,1136.0,4219.0,1802.0,23472.0,9.5,5.5,15.5,0.0,0.0,139.0,13.3,31.3,1014.4,315,,
2021-02-21,6,929.0,984.0,3946.0,1280.0,1026.0,4397.0,3094.0,2620.0,1578.0,1128.0,4573.0,1746.0,27301.0,9.8,4.1,17.3,0.0,0.0,132.0,8.3,16.6,1014.6,540,,
2021-02-22,0,1182.0,1317.0,3741.0,1735.0,1598.0,4379.0,3897.0,2485.0,3000.0,2442.0,6903.0,3290.0,35969.0,10.1,2.9,18.2,0.0,0.0,153.0,9.4,27.7,1019.1,439,,
2021-02-23,1,1236.0,1408.0,3697.0,1907.0,1753.0,4509.0,4014.0,2511.0,3073.0,2454.0,7337.0,3286.0,37185.0,11.8,5.7,17.5,0.0,0.0,185.0,11.5,43.9,1027.9,268,,
2021-02-24,2,1306.0,1511.0,4271.0,1959.0,1862.0,5339.0,4474.0,2867.0,3149.0,2571.0,7688.0,3770.0,40767.0,12.6,8.2,18.3,0.0,0.0,189.0,14.8,46.8,1028.1,563,,
2021-02-25,3,1282.0,1402.0,3820.0,1956.0,1819.0,4995.0,4099.0,2733.0,3192.0,2614.0,7665.0,3814.0,39391.0,11.3,6.7,17.6,0.0,0.0,220.0,13.3,40.0,1025.5,433,,
2021-02-26,4,1170.0,1299.0,3243.0,1797.0,1566.0,4156.0,3224.0,2095.0,2905.0,2345.0,6890.0,3412.0,34102.0,6.9,3.8,11.0,0.0,0.0,293.0,15.8,38.9,1032.0,340,,
2021-02-27,5,779.0,871.0,1895.0,1123.0,935.0,2516.0,1904.0,1532.0,1407.0,1047.0,3534.0,1764.0,19307.0,5.2,0.1,9.3,0.0,0.0,293.0,13.0,28.4,1038.7,9,,
2021-02-28,6,578.0,651.0,1624.0,765.0,676.0,2057.0,1693.0,1473.0,1004.0,747.0,2828.0,1267.0,15363.0,3.1,-2.2,7.2,0.0,0.0,299.0,6.8,16.6,1037.9,0,,
2021-03-01,0,477.0,513.0,1190.0,543.0,560.0,1497.0,1183.0,1156.0,790.0,618.0,2277.0,909.0,11713.0,4.3,0.3,9.0,0.0,0.0,71.0,7.9,18.4,1035.6,425,,
2021-03-02,1,492.0,535.0,1117.0,782.0,711.0,2570.0,251.0,680.0,1156.0,928.0,3087.0,1459.0,13768.0,3.7,-2.3,12.5,0.0,0.0,94.0,8.6,22.3,1032.7,585,,
2021-03-03,2,1290.0,1420.0,3555.0,1987.0,1777.0,4327.0,3702.0,2443.0,3156.0,2531.0,7158.0,3541.0,36887.0,5.2,-2.0,13.6,0.0,0.0,198.0,11.5,35.3,1026.2,354,,
2021-03-04,3,860.0,958.0,2637.0,1129.0,1777.0,2621.0,2216.0,2111.0,1730.0,1397.0,3924.0,1998.0,23358.0,3.4,-0.3,6.3,0.2,0.0,307.0,16.2,40.7,1020.3,2,,
2021-03-05,4,566.0,965.0,2181.0,1450.0,1320.0,2757.0,2538.0,1385.0,2349.0,1822.0,5393.0,2627.0,25353.0,1.6,-2.7,6.4,0.1,0.0,344.0,12.2,27.7,1028.3,629,,
2021-03-06,5,566.0,1545.0,4251.0,2424.0,2353.0,4595.0,4032.0,2387.0,3579.0,2931.0,8341.0,4241.0,41245.0,1.9,-2.5,6.2,0.4,0.0,271.0,11.5,31.3,1031.9,34,,
2021-03-07,6,1260.0,1410.0,5104.0,2223.0,2231.0,5829.0,4841.0,2777.0,2708.0,2241.0,7440.0,4085.0,42149.0,2.5,-2.5,5.6,0.9,0.0,259.0,16.6,38.9,1023.7,19,,
2021-03-08,0,1227.0,1410.0,3866.0,2482.0,2356.0,4462.0,4160.0,2356.0,3385.0,2834.0,7780.0,4339.0,40657.0,2.4,-3.8,6.3,4.6,0.0,117.0,7.9,24.1,1022.3,546,,
2021-03-09,1,1533.0,1410.0,4997.0,2840.0,2651.0,5926.0,4993.0,2782.0,3924.0,3034.0,9361.0,5175.0,48626.0,1.5,0.3,2.9,1.3,20.0,114.0,9.4,24.1,1017.7,0,,
2021-03-10,2,646.0,568.0,1562.0,1000.0,982.0,2724.0,1649.0,1153.0,1446.0,3034.0,3599.0,1855.0,20218.0,4.8,1.9,7.4,12.5,0.0,156.0,14.8,49.3,1014.8,18,,
2021-03-11,3,1533.0,1516.0,3759.0,2679.0,2336.0,5230.0,4141.0,1153.0,4191.0,3478.0,8839.0,4758.0,43613.0,7.8,4.3,13.1,5.0,0.0,220.0,33.5,87.1,994.7,128,,
2021-03-12,4,1059.0,1112.0,2256.0,1550.0,1449.0,3645.0,2275.0,1319.0,2525.0,1820.0,6060.0,2922.0,27992.0,6.1,2.4,9.8,7.7,0.0,237.0,29.5,77.8,1000.2,170,,
2021-03-13,5,411.0,499.0,648.0,576.0,1449.0,1049.0,838.0,594.0,800.0,615.0,2104.0,1051.0,10634.0,5.5,2.9,8.6,12.6,0.0,219.0,32.8,82.1,991.1,145,,
2021-03-14,6,405.0,431.0,800.0,483.0,1449.0,1250.0,975.0,773.0,719.0,515.0,1919.0,771.0,10490.0,5.2,2.5,9.5,5.8,0.0,265.0,25.6,59.8,1003.7,211,,
2021-03-15,0,949.0,1020.0,2236.0,1434.0,1449.0,3120.0,2381.0,1401.0,2426.0,1921.0,5485.0,2887.0,26709.0,4.9,2.0,8.2,0.7,0.0,276.0,24.5,62.3,1008.9,115,,
2021-03-16,1,1094.0,1326.0,2947.0,1780.0,1449.0,3591.0,3113.0,2023.0,3052.0,2428.0,6778.0,3456.0,33037.0,4.7,1.3,8.5,0.1,0.0,306.0,20.2,43.9,1020.0,260,,
