date,GrafMoltkeStrEast,GrafMoltkeStrWest,HastedterBrStr,LangemarckStrEast,LangemarckStrWest,Osterdeich,RadwegKleineWeser,SchwachhauserRing,WachmannStrAusSouth,WachmannStrEinNorth,WilhelmKaisenBrEast,WilhelmKaisenBrWest
2020-10-09,1631.0,1900.0,4412.0,3091.0,2877.0,5272.0,5078.0,2809,4564.0,3546.0,9800,5337.0
2020-10-10,962.0,1037.0,2035.0,1601.0,1332.0,2990.0,2334.0,1569,2028.0,1392.0,5099,2795.0
2020-10-11,1266.0,1357.0,3305.0,2233.0,2019.0,4306.0,3752.0,2121,3510.0,2775.0,7570,3667.0
2020-10-12,1018.0,1241.0,2617.0,1922.0,1766.0,3651.0,3173.0,1889,3224.0,2545.0,7018,3455.0
2020-10-13,1399.0,1555.0,3505.0,2695.0,2296.0,4411.0,4067.0,2298,3671.0,2746.0,7973,4488.0
2020-10-14,1251.0,1384.0,2920.0,2397.0,2015.0,4101.0,3351.0,1904,3382.0,2534.0,7306,4074.0
2020-10-15,1331.0,1549.0,3054.0,2334.0,2044.0,4110.0,3489.0,2089,3470.0,2506.0,7557,4140.0
2020-10-16,1301.0,1427.0,2975.0,2351.0,1944.0,3898.0,3236.0,2011,3153.0,2345.0,6968,3867.0
2020-10-17,991.0,1084.0,2072.0,1683.0,1363.0,2884.0,2359.0,1784,1907.0,1373.0,4782,2522.0
2020-10-18,615.0,654.0,1420.0,946.0,894.0,1974.0,1613.0,1196,1062.0,724.0,3142,1401.0
2020-10-19,1248.0,1349.0,2978.0,2376.0,2117.0,3935.0,3425.0,2038,3304.0,2430.0,7170,3941.0
2020-10-20,1149.0,1282.0,2651.0,2142.0,1905.0,3740.0,3142.0,1830,2883.0,2101.0,6679,3552.0
2020-10-21,1045.0,1203.0,2088.0,1896.0,1593.0,3571.0,2703.0,1437,2350.0,1707.0,5936,3154.0
2020-10-22,1429.0,1577.0,3653.0,2547.0,2209.0,4499.0,3970.0,2503,3475.0,2580.0,7793,4251.0
2020-10-23,1346.0,1520.0,3182.0,2427.0,2021.0,4207.0,3582.0,2144,3295.0,2432.0,7506,4060.0
2020-10-24,935.0,984.0,2055.0,1600.0,1300.0,2756.0,2127.0,1533,1924.0,1294.0,4569,2390.0
2020-10-25,560.0,572.0,987.0,857.0,783.0,1765.0,1239.0,908,1041.0,659.0,2820,1297.0
2020-10-26,1431.0,1587.0,3447.0,2634.0,2291.0,4456.0,4101.0,2278,3863.0,2913.0,8240,4367.0
2020-10-27,1527.0,1671.0,3716.0,2747.0,2433.0,4676.0,4297.0,2535,4080.0,2894.0,8595,4475.0
2020-10-28,1467.0,1655.0,3456.0,2594.0,2296.0,4634.0,4129.0,2254,3795.0,2730.0,8363,4444.0
2020-10-29,1444.0,1634.0,3082.0,2442.0,2197.0,4637.0,3875.0,2174,3827.0,2746.0,8286,4406.0
2020-10-30,1120.0,1262.0,2322.0,2006.0,1782.0,3678.0,2980.0,1565,3034.0,2039.0,6954,3739.0
2020-10-31,801.0,924.0,1848.0,1257.0,1135.0,2851.0,2030.0,1759,1486.0,1101.0,4259,0.0
2020-11-01,925.0,1056.0,1435.0,1370.0,1223.0,2408.0,1864.0,1154,1918.0,1485.0,4522,2060.0
2020-11-02,959.0,1039.0,1423.0,1452.0,1325.0,2541.0,2249.0,1031,2297.0,1899.0,5164,2810.0
2020-11-03,1401.0,1542.0,2994.0,2566.0,2328.0,4877.0,4461.0,2174,3857.0,3074.0,8412,4574.0
2020-11-04,1061.0,1167.0,3622.0,1334.0,1205.0,2975.0,3184.0,2432,1864.0,1527.0,4307,2060.0
2020-11-05,1204.0,1294.0,2854.0,1885.0,1781.0,3519.0,3140.0,1927,3024.0,2505.0,6266,3529.0
2020-11-06,1101.0,1153.0,2572.0,1958.0,1797.0,3523.0,3222.0,1584,2770.0,2323.0,6371,3354.0
2020-11-07,1131.0,1257.0,2956.0,1847.0,1567.0,3637.0,3009.0,2081,2513.0,1909.0,5650,3186.0
2020-11-08,1384.0,1493.0,6491.0,2908.0,2590.0,5886.0,6958.0,2908,3510.0,3151.0,8811,4665.0
2020-11-09,1620.0,1803.0,4698.0,3165.0,2840.0,5439.0,5146.0,2755,4294.0,3347.0,9548,5383.0
2020-11-10,680.0,660.0,1285.0,1072.0,951.0,2085.0,1678.0,1205,1223.0,808.0,3413,1652.0
2020-11-11,1203.0,1249.0,2921.0,2035.0,1894.0,4218.0,3412.0,1890,3319.0,2714.0,7126,3497.0
2020-11-12,1156.0,1304.0,2791.0,2082.0,1847.0,3715.0,3298.0,1883,3321.0,2628.0,7263,3651.0
2020-11-13,1283.0,1421.0,3314.0,2262.0,1844.0,4405.0,3780.0,2239,3429.0,2757.0,7443,3927.0
2020-11-14,838.0,862.0,1744.0,1274.0,974.0,2443.0,1882.0,1443,1641.0,1245.0,4006,2178.0
2020-11-15,761.0,760.0,2354.0,1053.0,819.0,2500.0,2283.0,2031,1262.0,940.0,3452,1635.0
2020-11-16,1190.0,1339.0,2910.0,2159.0,1850.0,4185.0,3544.0,1997,3299.0,2618.0,7307,3731.0
2020-11-17,1163.0,1216.0,2767.0,2028.0,1805.0,4005.0,3341.0,1889,3058.0,2377.0,6915,3633.0
2020-11-18,1293.0,1427.0,3532.0,2371.0,2114.0,4541.0,4248.0,2446,3546.0,2902.0,7933,4070.0
2020-11-19,1176.0,1234.0,2811.0,2076.0,1842.0,4271.0,3352.0,1908,3231.0,2508.0,7112,3709.0
2020-11-20,1169.0,1227.0,2779.0,1954.0,1807.0,3904.0,3361.0,1791,2991.0,2304.0,7013,3470.0
2020-11-21,683.0,770.0,1230.0,1102.0,875.0,1947.0,1568.0,1084,1511.0,1092.0,3603,1669.0
2020-11-22,677.0,668.0,1596.0,843.0,764.0,2084.0,1743.0,1553,1036.0,824.0,2986,1408.0
2020-11-23,1164.0,1330.0,3243.0,2247.0,2020.0,4301.0,3930.0,2189,3539.0,2772.0,7560,3651.0
2020-11-24,1291.0,1398.0,3236.0,2271.0,1989.0,4215.0,3776.0,2264,3485.0,2842.0,7532,3577.0
2020-11-25,1309.0,1413.0,3316.0,2312.0,2108.0,4298.0,3824.0,2339,3529.0,2890.0,7883,3587.0
2020-11-26,1120.0,1185.0,2661.0,2005.0,1766.0,3835.0,3306.0,1851,3175.0,2467.0,7132,3382.0
2020-11-27,1321.0,1378.0,3087.0,2303.0,1904.0,4240.0,3513.0,2061,3370.0,2596.0,7532,3734.0
2020-11-28,829.0,906.0,1692.0,1376.0,1049.0,2345.0,1778.0,1421,1946.0,1452.0,4156,2106.0
2020-11-29,620.0,624.0,1437.0,756.0,666.0,1957.0,1447.0,1293,1001.0,734.0,2919,1179.0
2020-11-30,1157.0,1236.0,2768.0,2098.0,1922.0,3626.0,3273.0,1837,3251.0,2542.0,6991,3406.0
2020-12-01,632.0,582.0,763.0,713.0,685.0,1557.0,1024.0,857,1033.0,671.0,2765,1194.0
2020-12-02,1137.0,1239.0,1737.0,1740.0,1600.0,3280.0,2692.0,1272,2737.0,2292.0,6208,3376.0
2020-12-03,1220.0,1317.0,2016.0,1945.0,1738.0,3601.0,3083.0,1511,2974.0,2342.0,6502,3439.0
2020-12-04,926.0,1019.0,4412.0,1168.0,1023.0,3186.0,3775.0,2686,1347.0,1057.0,3981,1561.0
2020-12-05,1090.0,1091.0,2619.0,1801.0,1754.0,3311.0,3107.0,1648,2825.0,2345.0,6076,3378.0
2020-12-06,1557.0,1835.0,5333.0,3082.0,2797.0,6026.0,6045.0,3084,3981.0,3208.0,9925,5094.0
2020-12-07,953.0,1068.0,3860.0,1813.0,1604.0,3987.0,4041.0,3154,1838.0,1341.0,5482,2478.0
2020-12-08,1389.0,1580.0,6147.0,2930.0,2557.0,5749.0,7148.0,2735,3494.0,3119.0,8803,4737.0
2020-12-09,1165.0,1236.0,3098.0,2137.0,1860.0,3870.0,2987.0,2032,2493.0,1849.0,6021,3450.0
2020-12-10,1237.0,1340.0,2880.0,2316.0,1990.0,3926.0,3422.0,1839,3305.0,2445.0,7217,4079.0
2020-12-11,1253.0,1349.0,3015.0,2064.0,1662.0,4136.0,3499.0,2040,3339.0,2698.0,7103,3350.0
2020-12-12,834.0,944.0,1476.0,1281.0,1051.0,2231.0,1804.0,1282,1838.0,1319.0,4241,2191.0
2020-12-13,523.0,573.0,976.0,678.0,652.0,1662.0,1243.0,1120,933.0,666.0,2611,1194.0
2020-12-14,1133.0,1355.0,2625.0,2165.0,1828.0,3783.0,3338.0,1710,3463.0,2714.0,7431,3896.0
2020-12-15,1205.0,1332.0,2555.0,1958.0,1679.0,3720.0,3241.0,1702,3063.0,2384.0,7142,3753.0
2020-12-16,1146.0,1192.0,2524.0,1748.0,1539.0,3520.0,3298.0,2004,2704.0,2211.0,6417,3177.0
2020-12-17,969.0,1097.0,2085.0,1466.0,1346.0,3141.0,2671.0,1667,2494.0,2022.0,5752,2808.0
2020-12-18,1077.0,1190.0,2625.0,1668.0,1548.0,3511.0,3278.0,2140,2752.0,2192.0,6223,3138.0
2020-12-19,843.0,898.0,1969.0,1080.0,1024.0,2569.0,2096.0,1849,1439.0,1132.0,3694,1713.0
2020-12-20,617.0,660.0,1411.0,673.0,626.0,1862.0,1561.0,1316,1059.0,765.0,2758,1231.0
2020-12-21,904.0,1017.0,2020.0,1411.0,1335.0,2834.0,2493.0,1598,2311.0,1860.0,5260,2608.0
2020-12-22,866.0,999.0,1693.0,1222.0,1062.0,2421.0,2158.0,1278,2080.0,1635.0,4709,2424.0
2020-12-23,681.0,729.0,1134.0,926.0,784.0,1687.0,1430.0,938,1420.0,1171.0,3364,1783.0
2020-12-24,517.0,583.0,794.0,502.0,470.0,1121.0,950.0,885,821.0,652.0,1953,1009.0
2020-12-25,398.0,419.0,1298.0,436.0,422.0,1355.0,983.0,1017,607.0,431.0,1697,766.0
2020-12-26,380.0,394.0,891.0,404.0,395.0,945.0,889.0,811,589.0,430.0,1606,679.0
2020-12-27,264.0,266.0,445.0,255.0,287.0,620.0,447.0,423,445.0,340.0,1217,552.0
2020-12-28,648.0,748.0,1672.0,961.0,869.0,2161.0,1900.0,1424,1448.0,1181.0,3529,1672.0
2020-12-29,662.0,696.0,1511.0,824.0,804.0,1937.0,1701.0,1244,1454.0,1125.0,3425,1664.0
2020-12-30,684.0,788.0,1499.0,1004.0,923.0,1984.0,1728.0,1185,1551.0,1212.0,3581,1847.0
2020-12-31,636.0,649.0,1118.0,687.0,645.0,1589.0,1284.0,1169,987.0,798.0,2676,1198.0
2021-01-01,416.0,423.0,1078.0,460.0,476.0,1464.0,1089.0,1006,641.0,514.0,2175,861.0
2021-01-02,297.0,296.0,840.0,586.0,561.0,1735.0,306.0,601,747.0,564.0,2168,1083.0
2021-01-03,1149.0,1267.0,3242.0,2008.0,1752.0,4247.0,2079.0,2190,3034.0,2460.0,6828,3382.0
2021-01-04,1158.0,1332.0,3069.0,1727.0,0.0,3538.0,2928.0,2180,2927.0,2721.0,6305,2944.0
2021-01-05,1352.0,754.0,2086.0,1050.0,990.0,2425.0,2407.0,1647,1301.0,1069.0,3872,1679.0
2021-01-06,,1911.0,6364.0,3002.0,2833.0,6471.0,5959.0,3338,4422.0,3575.0,10398,5330.0
2021-01-07,1263.0,1474.0,3499.0,2097.0,2205.0,4313.0,3559.0,2055,3282.0,2670.0,7953,4269.0
2021-01-08,487.0,,1302.0,872.0,841.0,1858.0,1461.0,839,1052.0,729.0,2765,1401.0
2021-01-09,1541.0,,4786.0,2972.0,2675.0,5506.0,5419.0,2891,4026.0,3021.0,9202,5152.0
2021-01-10,1481.0,1566.0,4274.0,2662.0,2325.0,6061.0,3889.0,2350,3650.0,,9158,4711.0
2021-01-11,1470.0,1499.0,3802.0,2679.0,2400.0,4951.0,4109.0,0,3977.0,3471.0,8688,4568.0
2021-01-12,1048.0,1069.0,2205.0,1726.0,1535.0,3210.0,2582.0,1381,2621.0,2020.0,6215,3028.0
2021-01-13,794.0,888.0,1862.0,1246.0,1102.0,3213.0,2500.0,1429,2148.0,1790.0,5269,2676.0
2021-01-14,948.0,1095.0,2063.0,1457.0,1289.0,3523.0,2529.0,1659,2423.0,1935.0,5688,2830.0
2021-01-15,931.0,1073.0,2044.0,1400.0,1297.0,3247.0,2349.0,1569,2229.0,1801.0,5573,2742.0
2021-01-16,620.0,679.0,1346.0,864.0,729.0,1886.0,1417.0,1263,1052.0,797.0,3031,1428.0
2021-01-17,504.0,495.0,907.0,543.0,484.0,1408.0,1047.0,917,654.0,525.0,2221,959.0
2021-01-18,866.0,969.0,2155.0,1319.0,1257.0,3233.0,2511.0,1436,2285.0,1812.0,5422,2674.0
2021-01-19,763.0,829.0,1799.0,1121.0,1037.0,2635.0,2124.0,1155,1695.0,1369.0,4669,2229.0
2021-01-20,1003.0,1188.0,2642.0,1612.0,1453.0,3724.0,3113.0,1899,2566.0,2102.0,6263,2959.0
2021-01-21,1010.0,1117.0,2267.0,1507.0,1347.0,3359.0,2884.0,1738,2320.0,1932.0,5994,2803.0
2021-01-22,1061.0,1153.0,2550.0,1584.0,1349.0,3559.0,2840.0,1742,2450.0,1999.0,5985,2824.0
2021-01-23,682.0,799.0,1536.0,904.0,802.0,2240.0,1683.0,1468,1222.0,953.0,3360,1595.0
2021-01-24,569.0,570.0,1406.0,629.0,566.0,2090.0,1298.0,1319,878.0,676.0,2695,1150.0
2021-01-25,1002.0,1140.0,2608.0,1519.0,1422.0,3808.0,2918.0,1842,2559.0,2091.0,5988,2807.0
2021-01-26,1050.0,1179.0,2463.0,1546.0,1394.0,3641.0,2884.0,1924,2510.0,2026.0,5944,3050.0
2021-01-27,896.0,1018.0,2167.0,1407.0,1290.0,3365.0,2587.0,1553,2348.0,1909.0,5569,2813.0
2021-01-28,986.0,1122.0,2478.0,1452.0,1324.0,3742.0,2732.0,1749,2549.0,2080.0,5983,2797.0
2021-01-29,492.0,533.0,1343.0,850.0,746.0,2024.0,1353.0,817,1210.0,1060.0,3377,1668.0
2021-01-30,144.0,104.0,325.0,277.0,239.0,701.0,180.0,351,308.0,221.0,986,460.0
2021-01-31,163.0,103.0,339.0,216.0,208.0,767.0,111.0,364,200.0,155.0,963,381.0
2021-02-01,572.0,605.0,1227.0,730.0,655.0,1609.0,1281.0,1152,992.0,861.0,2554,1193.0
2021-02-02,382.0,394.0,922.0,622.0,555.0,2019.0,285.0,685,867.0,741.0,2457,1190.0
2021-02-03,1274.0,1467.0,3564.0,1974.0,1724.0,4490.0,3107.0,2499,3101.0,2495.0,7184,3520.0
2021-02-04,563.0,607.0,1294.0,700.0,0.0,1640.0,1279.0,1120,947.0,721.0,2655,1122.0
2021-02-05,778.0,587.0,1323.0,657.0,672.0,1611.0,1489.0,1119,950.0,733.0,2549,1102.0
2021-02-06,,1853.0,6214.0,2962.0,2732.0,6195.0,5895.0,3236,4222.0,3412.0,9842,5086.0
2021-02-07,1535.0,1807.0,4394.0,2504.0,2570.0,5299.0,4416.0,2719,3963.0,3197.0,9108,5063.0
2021-02-08,1155.0,,3115.0,2202.0,2109.0,3686.0,3312.0,1733,2921.0,2425.0,6700,3760.0
2021-02-09,1627.0,,4626.0,2916.0,2814.0,5632.0,5038.0,2989,4271.0,2701.0,9664,5408.0
2021-02-10,915.0,849.0,2333.0,1753.0,1532.0,3427.0,2403.0,1495,2299.0,,5586,3024.0
2021-02-11,1577.0,1609.0,4146.0,2831.0,2416.0,5280.0,4362.0,0,4177.0,3641.0,9201,5072.0
2021-02-12,1132.0,1179.0,2535.0,1738.0,1593.0,3857.0,2790.0,1517,2902.0,2199.0,6773,3325.0
2021-02-13,283.0,299.0,632.0,445.0,446.0,1481.0,141.0,632,590.0,449.0,1765,827.0
2021-02-14,239.0,256.0,649.0,323.0,308.0,1252.0,180.0,611,448.0,329.0,1466,587.0
2021-02-15,351.0,352.0,1130.0,662.0,559.0,2123.0,301.0,610,1002.0,836.0,2652,978.0
2021-02-16,548.0,581.0,1381.0,791.0,832.0,2781.0,278.0,741,1299.0,1008.0,3428,1567.0
2021-02-17,739.0,845.0,1961.0,1139.0,1095.0,3068.0,1750.0,1214,2041.0,1641.0,4857,2266.0
2021-02-18,975.0,1082.0,2424.0,1531.0,1336.0,3264.0,2567.0,1668,2450.0,2027.0,5774,2808.0
2021-02-19,972.0,1176.0,2768.0,1467.0,1314.0,3655.0,2618.0,2075,2526.0,1968.0,6158,2910.0
2021-02-20,880.0,923.0,2897.0,1170.0,990.0,3346.0,2547.0,2010,1552.0,1136.0,4219,1802.0
2021-02-21,929.0,984.0,3946.0,1280.0,1026.0,4397.0,3094.0,2620,1578.0,1128.0,4573,1746.0
2021-02-22,1182.0,1317.0,3741.0,1735.0,1598.0,4379.0,3897.0,2485,3000.0,2442.0,6903,3290.0
2021-02-23,1236.0,1408.0,3697.0,1907.0,1753.0,4509.0,4014.0,2511,3073.0,2454.0,7337,3286.0
2021-02-24,1306.0,1511.0,4271.0,1959.0,1862.0,5339.0,4474.0,2867,3149.0,2571.0,7688,3770.0
2021-02-25,1282.0,1402.0,3820.0,1956.0,1819.0,4995.0,4099.0,2733,3192.0,2614.0,7665,3814.0
2021-02-26,1170.0,1299.0,3243.0,1797.0,1566.0,4156.0,3224.0,2095,2905.0,2345.0,6890,3412.0
2021-02-27,779.0,871.0,1895.0,1123.0,935.0,2516.0,1904.0,1532,1407.0,1047.0,3534,1764.0
2021-02-28,578.0,651.0,1624.0,765.0,676.0,2057.0,1693.0,1473,1004.0,747.0,2828,1267.0
2021-03-01,477.0,513.0,1190.0,543.0,560.0,1497.0,1183.0,1156,790.0,618.0,2277,909.0
2021-03-02,492.0,535.0,1117.0,782.0,711.0,2570.0,251.0,680,1156.0,928.0,3087,1459.0
2021-03-03,1290.0,1420.0,3555.0,1987.0,1777.0,4327.0,3702.0,2443,3156.0,2531.0,7158,3541.0
2021-03-04,860.0,958.0,2637.0,1129.0,0.0,2621.0,2216.0,2111,1730.0,1397.0,3924,1998.0
2021-03-05,566.0,965.0,2181.0,1450.0,1320.0,2757.0,2538.0,1385,2349.0,1822.0,5393,2627.0
2021-03-06,,1545.0,4251.0,2424.0,2353.0,4595.0,4032.0,2387,3579.0,2931.0,8341,4241.0
2021-03-07,1260.0,1410.0,5104.0,2223.0,2231.0,5829.0,4841.0,2777,2708.0,2241.0,7440,4085.0
2021-03-08,1227.0,,3866.0,2482.0,2356.0,4462.0,4160.0,2356,3385.0,2834.0,7780,4339.0
2021-03-09,1533.0,,4997.0,2840.0,2651.0,5926.0,4993.0,2782,3924.0,3034.0,9361,5175.0
2021-03-10,646.0,568.0,1562.0,1000.0,982.0,2724.0,1649.0,1153,1446.0,,3599,1855.0
2021-03-11,1533.0,1516.0,3759.0,2679.0,2336.0,5230.0,4141.0,0,4191.0,3478.0,8839,4758.0
2021-03-12,1059.0,1112.0,2256.0,1550.0,1449.0,3645.0,2275.0,1319,2525.0,1820.0,6060,2922.0
2021-03-13,411.0,499.0,648.0,576.0,0.0,1049.0,838.0,594,800.0,615.0,2104,1051.0
2021-03-14,405.0,431.0,800.0,483.0,0.0,1250.0,975.0,773,719.0,515.0,1919,771.0
2021-03-15,949.0,1020.0,2236.0,1434.0,0.0,3120.0,2381.0,1401,2426.0,1921.0,5485,2887.0
2021-03-16,1094.0,1326.0,2947.0,1780.0,0.0,3591.0,3113.0,2023,3052.0,2428.0,6778,3456.0
2021-03-17,1097.0,1212.0,2788.0,1655.0,0.0,3665.0,3089.0,1917,3023.0,2362.0,6741,3390.0
2021-03-18,1134.0,1336.0,2663.0,1690.0,0.0,3487.0,2906.0,1774,2966.0,2338.0,6487,3283.0
2021-03-19,1121.0,1254.0,2936.0,1717.0,0.0,3537.0,2937.0,1844,2920.0,2312.0,6466,3393.0
2021-03-20,777.0,852.0,1700.0,1043.0,0.0,2170.0,1710.0,1398,1461.0,1150.0,3488,1761.0
2021-03-21,520.0,586.0,1253.0,569.0,0.0,1720.0,1113.0,1134,966.0,722.0,2606,1148.0
2021-03-22,1080.0,1274.0,2816.0,1705.0,0.0,3313.0,2869.0,1772,3029.0,2398.0,6366,3159.0
2021-03-23,1166.0,1400.0,3217.0,1855.0,0.0,3815.0,3397.0,2100,3232.0,2634.0,7164,3504.0
2021-03-24,1309.0,1437.0,3577.0,2010.0,0.0,4167.0,3880.0,2403,3294.0,2681.0,7416,3834.0
2021-03-25,1384.0,1540.0,3587.0,1946.0,0.0,4203.0,3673.0,2310,3382.0,2711.0,7530,3757.0
2021-03-26,1330.0,1533.0,3777.0,2006.0,0.0,4428.0,3833.0,2386,3381.0,2739.0,7409,3886.0
2021-03-27,642.0,685.0,1098.0,772.0,0.0,1839.0,1280.0,1017,1212.0,931.0,3008,1608.0
2021-03-28,483.0,497.0,1107.0,578.0,0.0,1515.0,1362.0,1041,905.0,643.0,2379,1020.0
2021-03-29,1215.0,1402.0,3758.0,1845.0,0.0,4479.0,3863.0,2633,2927.0,2316.0,6772,3385.0
2021-03-30,1483.0,1656.0,5136.0,2085.0,0.0,5521.0,4894.0,3101,3309.0,2697.0,7906,3773.0
2021-03-31,1399.0,1680.0,5327.0,2255.0,0.0,5721.0,4971.0,3226,3368.0,3174.0,7980,4020.0
2021-04-01,710.0,823.0,1722.0,1184.0,1151.0,2690.0,2015.0,1157,2007.0,1613.0,4501,2247.0
2021-04-02,748.0,798.0,1545.0,1064.0,908.0,3246.0,766.0,980,1709.0,1315.0,4188,2093.0
2021-04-03,1127.0,1263.0,2725.0,1779.0,1571.0,3546.0,2851.0,1931,2924.0,2334.0,6264,3100.0
2021-04-04,504.0,512.0,1302.0,570.0,0.0,1359.0,1246.0,994,803.0,610.0,2211,916.0
2021-04-05,1073.0,1036.0,1844.0,1153.0,1200.0,2295.0,2013.0,1149,2084.0,1640.0,4793,2319.0
2021-04-06,,1859.0,5666.0,2879.0,2597.0,6388.0,5471.0,2916,3963.0,3181.0,9723,4975.0
2021-04-07,813.0,910.0,2984.0,1191.0,1237.0,3747.0,2980.0,1759,1607.0,1123.0,4799,2192.0
2021-04-08,1127.0,,2857.0,2092.0,1937.0,3760.0,3334.0,1869,2805.0,2318.0,6389,3565.0
2021-04-09,1144.0,,3452.0,1956.0,1812.0,4250.0,3187.0,2120,2621.0,1657.0,6071,3455.0
2021-04-10,1507.0,1521.0,4158.0,2780.0,2535.0,5121.0,4290.0,2552,3881.0,,8812,4863.0
2021-04-11,1425.0,1541.0,3493.0,2516.0,2174.0,4726.0,3738.0,0,3886.0,3303.0,8504,4630.0
2021-04-12,690.0,699.0,1142.0,1033.0,861.0,2052.0,1360.0,884,1578.0,1170.0,3713,1933.0
2021-04-13,1108.0,1258.0,2900.0,1646.0,0.0,3561.0,3173.0,1914,2932.0,2368.0,6643,3222.0
2021-04-14,1093.0,1230.0,2910.0,1696.0,0.0,3686.0,3158.0,1904,2884.0,2409.0,6676,3074.0
2021-04-15,1255.0,1463.0,3379.0,1840.0,0.0,3863.0,3640.0,2303,3233.0,2777.0,7133,3568.0
2021-04-16,1351.0,1494.0,3822.0,2009.0,0.0,4292.0,3897.0,2528,3168.0,2595.0,7296,3606.0
2021-04-17,937.0,1084.0,2996.0,1363.0,0.0,3267.0,2743.0,2268,1863.0,1484.0,4605,2199.0
2021-04-18,848.0,968.0,3306.0,1105.0,0.0,3351.0,3162.0,2424,1523.0,1148.0,4369,1730.0
2021-04-19,314.0,1391.0,3805.0,1961.0,0.0,4302.0,3981.0,2345,3326.0,2647.0,7406,3578.0
2021-04-20,849.0,1749.0,5317.0,2367.0,0.0,5814.0,5323.0,3418,3668.0,2951.0,8667,4074.0
2021-04-21,1048.0,1484.0,3661.0,1938.0,0.0,4245.0,3658.0,2361,3330.0,2638.0,7431,3584.0
2021-04-22,1141.0,1375.0,3046.0,1816.0,0.0,3719.0,3202.0,2033,3136.0,2476.0,6868,3424.0
2021-04-23,1077.0,1470.0,3692.0,1827.0,0.0,4140.0,3586.0,2383,3193.0,2588.0,7091,3524.0
2021-04-24,1138.0,1094.0,2980.0,1150.0,0.0,3092.0,2613.0,2108,1750.0,1379.0,4611,2125.0
2021-04-25,835.0,884.0,2716.0,1032.0,0.0,2776.0,2658.0,2048,1340.0,997.0,3716,1596.0
2021-04-26,579.0,1312.0,3496.0,1872.0,0.0,3874.0,3737.0,2325,3012.0,2486.0,6750,3146.0
2021-04-27,958.0,1412.0,3986.0,2073.0,0.0,4256.0,4236.0,2693,3231.0,2583.0,7359,3374.0
2021-04-28,1166.0,1502.0,4457.0,2133.0,0.0,4835.0,4751.0,2872,3390.0,2845.0,7604,3582.0
2021-04-29,1267.0,942.0,2193.0,1353.0,0.0,2599.0,2224.0,1374,2247.0,1858.0,5033,2326.0
2021-04-30,1364.0,1444.0,3080.0,1896.0,1550.0,3762.0,3466.0,2034,3020.0,2600.0,6978,3423.0
2021-05-01,767.0,885.0,1771.0,1173.0,1096.0,2789.0,2180.0,1330,2029.0,1636.0,4684,2299.0
2021-05-02,871.0,906.0,1815.0,1172.0,1024.0,3045.0,1512.0,1144,1945.0,1581.0,4525,2305.0
2021-05-03,1198.0,1346.0,3169.0,1751.0,1635.0,4006.0,3082.0,2151,2803.0,2303.0,6620,3252.0
2021-05-04,299.0,318.0,527.0,373.0,0.0,812.0,604.0,496,553.0,422.0,1480,659.0
2021-05-05,1460.0,990.0,1819.0,1219.0,1184.0,2391.0,2129.0,1185,2059.0,1675.0,4868,2361.0
2021-05-06,,699.0,1659.0,1172.0,1127.0,2454.0,1694.0,964,1334.0,961.0,4124,1928.0
2021-05-07,1414.0,1467.0,3964.0,2423.0,2482.0,4896.0,4200.0,2335,3618.0,2914.0,8357,4492.0
2021-05-08,1281.0,,3383.0,2428.0,2259.0,4189.0,3871.0,2178,3166.0,2592.0,7380,4151.0
2021-05-09,910.0,,3665.0,1475.0,1568.0,4253.0,3575.0,2652,1853.0,921.0,5393,2558.0
2021-05-10,1585.0,1618.0,4203.0,2835.0,2610.0,5213.0,4420.0,2558,4130.0,,9130,4961.0
2021-05-11,1286.0,1359.0,3338.0,2457.0,2071.0,4851.0,3767.0,0,3725.0,3077.0,8250,4670.0
2021-05-12,360.0,346.0,545.0,768.0,508.0,1290.0,702.0,576,688.0,457.0,2181,901.0
2021-05-13,721.0,1027.0,3405.0,1408.0,1307.0,3584.0,3569.0,2511,1653.0,1240.0,4929,1959.0
2021-05-14,876.0,1178.0,3189.0,1513.0,1547.0,3411.0,3125.0,1962,2566.0,1980.0,5828,2775.0
2021-05-15,1004.0,831.0,1918.0,1069.0,1048.0,2233.0,2080.0,1372,1462.0,1132.0,3768,1742.0
2021-05-16,791.0,589.0,1560.0,770.0,824.0,1713.0,1923.0,1241,1072.0,798.0,2744,1240.0
2021-05-17,453.0,1258.0,2951.0,1779.0,1744.0,3600.0,3261.0,1811,2277.0,2335.0,6485,3368.0
2021-05-18,1049.0,1483.0,3535.0,1956.0,1986.0,3969.0,3814.0,2283,2981.0,2552.0,7278,3605.0
2021-05-19,1114.0,1411.0,3379.0,1819.0,1739.0,3949.0,3670.0,2122,3153.0,2507.0,7027,3451.0
2021-05-20,1089.0,1641.0,4214.0,2175.0,2108.0,4587.0,4548.0,2627,3556.0,2873.0,8098,3855.0
2021-05-21,1242.0,1287.0,2568.0,1725.0,1609.0,3352.0,2923.0,1627,2644.0,2153.0,6435,3169.0
2021-05-22,1305.0,764.0,1233.0,935.0,814.0,2068.0,1310.0,965,1120.0,884.0,3378,1625.0
2021-05-23,1003.0,738.0,2235.0,987.0,915.0,2388.0,2372.0,1680,1243.0,969.0,3644,1619.0
2021-05-24,872.0,662.0,2652.0,1143.0,1062.0,2685.0,2893.0,2044,1322.0,1067.0,4001,1782.0
2021-05-25,1203.0,1177.0,2200.0,1563.0,1533.0,2896.0,2705.0,1506,2526.0,2064.0,5643,2888.0
